,poi,bonus,deferral_payments,deferred_income,director_fees,exercised_stock_options,expenses,from_messages,loan_advances,long_term_incentive,other,restricted_stock,restricted_stock_deferred,salary,to_messages,total_payments,total_stock_value
10,-0.375173052658,-0.134543483382,-0.160628769117,-0.0420785099329,-0.163712603032,-0.161002900555,-0.0277794923494,-0.208912460781,-0.119556803075,-0.120456199849,-0.0438870720405,-0.100767704448,-0.014299560675,-0.0815975015062,-0.379460454578,-0.139194142492,-0.14372303282
11,-0.375173052658,-0.16532665869,-0.160628769117,0.161507510659,0.990387052728,-0.0614368991728,-0.164072177959,-0.229660142441,-0.119556803075,-0.164855856401,-0.122227779803,-0.399186980237,10.6846854518,-0.166591566565,-0.316740739653,0.409824348332,-0.161849625278
12,-0.375173052658,-0.0421939574594,-0.160628769117,0.161507510659,-0.163712603032,-0.104969944595,-0.0752625511837,-0.222052659166,-0.119556803075,-0.0737852021987,-0.0443276931875,-0.126476148817,-0.014299560675,-0.0699724525273,0.168889053051,-0.0863274535191,-0.111152390699
13,-0.375173052658,-0.0606638626439,-0.160628769117,0.161507510659,-0.163712603032,-0.131746057482,0.029876862511,-0.240033983271,-0.119556803075,0.0400375356472,-0.159467303671,-0.143761072125,-0.014299560675,-0.0541782520297,0.557751285586,-0.0875395728417,-0.135608878582
14,-0.375173052658,-0.16532665869,-0.160628769117,0.113824900752,0.788806366612,-0.161002900555,-0.161126367314,-0.249716234713,-0.119556803075,-0.164855856401,-0.159540920963,-0.161045995434,-0.014299560675,-0.166591566565,-0.551043674695,-0.162045651809,-0.161849625278
15,2.64705431598,0.000902487971205,-0.160628769117,0.161158431579,-0.163712603032,-0.161002900555,-0.0122742560245,-0.231043321219,-0.119556803075,0.0751345712318,-0.159102194379,-0.137999400544,-0.014299560675,-0.0405848642127,0.281336541953,-0.0633122092978,-0.154919166131
16,-0.375173052658,-0.16532665869,-0.160628769117,0.161507510659,-0.163712603032,-0.161002900555,-0.0505513686928,-0.221361069777,-0.119556803075,-0.164855856401,-0.159540920963,-0.161045995434,-0.014299560675,-0.166591566565,0.114681299438,-0.16026921135,-0.161849625278
17,-0.375173052658,-0.103760308074,-0.160628769117,0.161507510659,-0.163712603032,-0.12944656908,-0.162690249588,-0.163267561129,-0.119556803075,-0.0897754829461,-0.159212079014,-0.143761072125,-0.014299560675,-0.0544175101283,-0.0636218901347,-0.123069048065,-0.133954977457
18,-0.375173052658,-0.0729771327669,-0.160628769117,0.130077821572,-0.163712603032,-0.161002900555,-0.142398934671,-0.249716234713,-0.119556803075,-0.12174939373,-0.118765601848,-0.122861091697,-0.014299560675,-0.048312131917,-0.551043674695,-0.115041597474,-0.150366848034
19,-0.375173052658,-0.0545072275824,0.0755335592189,-0.129683110919,-0.163712603032,-0.0637947244159,-0.164072177959,0.47852739156,-0.119556803075,0.0247785868294,-0.0511253840522,-0.0786031809348,-0.014299560675,-0.0170909853189,1.0272531516,-0.0749267308749,-0.0671410949312
20,2.64705431598,-0.0114107821518,-0.160628769117,0.0515035988549,-0.163712603032,-0.161002900555,-0.0815756606262,-0.150127362744,-0.119556803075,-0.0724099828781,-0.159409384184,-0.149522743706,-0.014299560675,-0.057957987248,0.612855035127,-0.101435319413,-0.158384409453
21,-0.375173052658,-0.12838684832,-0.160628769117,0.0945446722782,-0.163712603032,-0.161002900555,-0.164072177959,-0.239342393883,-0.119556803075,-0.146381658113,-0.159394768986,-0.132947994378,-0.227016117709,-0.0481796127811,-0.411268310005,-0.14442229975,-0.161849625278
22,2.64705431598,-0.0421939574594,-0.160628769117,0.0630278181868,-0.163712603032,-0.161002900555,-0.0934233931952,-0.215828354668,-0.119556803075,-0.0786429310578,-0.0762085818652,0.0677295985825,-0.014299560675,0.0211916673177,0.29656847272,-0.0929447488076,-0.0930533490541
23,-0.375173052658,-0.16532665869,-0.160628769117,0.120110838569,0.663237002337,-0.161002900555,-0.164072177959,-0.249716234713,-0.119556803075,-0.164855856401,-0.159540920963,-0.158078022293,-0.0367686689478,-0.166591566565,-0.551043674695,-0.162092977672,-0.161849625278
24,-0.375173052658,-0.16532665869,-0.160628769117,0.161507510659,-0.163712603032,0.0350010471727,-0.164072177959,-0.249716234713,-0.119556803075,-0.164855856401,-0.159540920963,-0.0741162017,-0.014299560675,-0.166591566565,-0.551043674695,-0.162092977672,0.00526681236462
25,-0.375173052658,-0.16532665869,-0.160628769117,0.161507510659,-0.163712603032,-0.161002900555,-0.164072177959,-0.249716234713,-0.119556803075,-0.164855856401,-0.159540920963,-0.100508303961,-0.341415443554,-0.166591566565,-0.551043674695,-0.162092977672,-0.156638672286
26,2.64705431598,-0.0175674172133,-0.150590895823,0.101136525736,-0.163712603032,-0.161002900555,-0.126036902756,-0.222052659166,-0.119556803075,-0.164855856401,-0.132004805795,-0.097202387852,-0.014299560675,-0.0360887115496,0.236536745578,-0.106946913816,-0.142650888275
27,-0.375173052658,-0.16532665869,-0.160628769117,0.161507510659,-0.163712603032,-0.136083588905,-0.164072177959,-0.241417162049,-0.119556803075,-0.164855856401,-0.159540920963,-0.125721537531,-0.014299560675,-0.166591566565,-0.20877323039,-0.162092977672,-0.133303876417
28,-0.375173052658,-0.0668204977054,-0.160628769117,0.144221181662,-0.163712603032,-0.156509090624,-0.0999023340422,-0.226893784887,-0.119556803075,-0.164855856401,-0.159407218969,-0.126476148817,-0.014299560675,-0.0244442143699,-0.505347882392,-0.12133897141,-0.148221789059
29,-0.375173052658,-0.12530853079,-0.160628769117,0.161507510659,-0.163712603032,-0.161002900555,-0.112609165415,-0.249716234713,-0.119556803075,-0.0971171293457,-0.159347946223,-0.142033046112,-0.014299560675,-0.0829647552533,-0.551043674695,-0.132196797214,-0.156132144272
30,-0.375173052658,-0.0914470379514,-0.160628769117,0.161507510659,-0.163712603032,-0.160338563978,-0.068198593993,-0.198538619951,-0.119556803075,-0.0822518041127,-0.152624955258,-0.148077525485,-0.014299560675,-0.0733663897151,-0.231173128577,-0.117370259338,-0.157471988131
31,2.64705431598,0.204071445001,-0.160628769117,0.161507510659,-0.163712603032,-0.0734168625496,0.0344049811406,1.87277159912,-0.119556803075,0.154127287239,-0.159091368307,-0.0400642417084,-0.014299560675,-0.00143427907828,0.834614027184,0.013592872788,-0.0624725519983
32,-0.375173052658,-0.0668204977054,-0.160628769117,-0.37656876651,-0.163712603032,0.176628751694,-0.0463226678769,0.378938519591,-0.119556803075,-0.0456356967835,-0.15751590412,0.0023827116902,-1.25154031066,0.0561016401024,0.426039884244,-0.141705447404,0.0809910731113
33,-0.375173052658,-0.112995260667,0.157597263434,-0.163366937307,-0.163712603032,-0.0834804645339,-0.0437177328972,-0.249716234713,-0.119556803075,-0.0624701252313,-0.159241850713,-0.132237820398,-0.232392506001,-0.071385839216,-0.551043674695,-0.117520710439,-0.106091812351
34,-0.375173052658,-0.0914470379514,-0.160628769117,0.161507510659,-0.163712603032,-0.101747847206,-0.156068509476,-0.206146103226,-0.119556803075,-0.0277979962073,-0.159412902657,-0.132237820398,-0.014299560675,-0.0534754030971,0.60120708807,-0.109902652613,-0.110567527092
35,-0.375173052658,-0.0421939574594,-0.160628769117,0.161507510659,-0.163712603032,0.152156408812,-0.0815894799099,-0.249716234713,-0.119556803075,0.0063043885415,-0.0581306648554,-0.149522743706,-0.014299560675,-0.0477368269992,-0.551043674695,-0.0744660900102,0.0668546191965
36,-0.375173052658,-0.156707369603,-0.160628769117,0.161507510659,-0.163712603032,-0.161002900555,-0.0992044602148,-0.240033983271,-0.119556803075,-0.164855856401,-0.159331436462,-0.161045995434,-0.014299560675,-0.0666355030908,-0.472196033075,-0.150254444544,-0.161849625278
37,-0.375173052658,-0.0668204977054,-0.160628769117,0.0357887543114,-0.163712603032,-0.131722852723,0.0576536227721,-0.234501268162,-0.119556803075,-0.164855856401,-0.159299770201,-0.132237820398,-0.014299560675,-0.0405848642127,-0.163525436051,-0.129687897447,-0.132126972794
38,-0.375173052658,-0.16532665869,-0.160628769117,0.15103094763,0.694277749186,-0.146791419223,-0.164072177959,-0.249716234713,-0.119556803075,-0.164855856401,-0.159540920963,-0.161045995434,-0.014299560675,-0.166591566565,-0.551043674695,-0.15922560022,-0.151628053844
39,-0.375173052658,-0.0729771327669,-0.160628769117,0.161507510659,-0.163712603032,-0.105499984107,-0.104683806207,-0.241417162049,-0.119556803075,0.107384363376,-0.159116538925,-0.143761072125,-0.014299560675,-0.0712990007378,-0.146053515465,-0.0846375612953,-0.116731457742
40,-0.375173052658,-0.140700118443,-0.160628769117,0.161507510659,-0.163712603032,-0.13801076899,-0.114483981572,-0.249716234713,-0.119556803075,0.38561958366,-0.144986619871,-0.123786045989,-0.014299560675,-0.0841651163003,-0.551043674695,-0.0624709634098,-0.134107964205
41,-0.375173052658,-0.122230213259,-0.160628769117,-0.00642299438251,-0.163712603032,0.0259480946356,0.0168498843985,-0.249716234713,-0.119556803075,-0.164855856401,-0.156033002852,0.00247515225847,-0.014299560675,-0.0892777317015,-0.551043674695,-0.154258678765,0.0217876763753
42,-0.375173052658,0.142505094386,-0.160628769117,0.161507510659,-0.163712603032,-0.125058193622,0.0568613171726,-0.197847030562,-0.119556803075,-0.0726457136483,-0.0508793615568,-0.0337557901092,-0.014299560675,-0.0288313666515,0.235192751686,-0.0260601688747,-0.0977184000177
43,2.64705431598,-0.0052541470903,-0.160628769117,-0.419336192107,-0.163712603032,-0.161002900555,-0.0352741505492,-0.249716234713,-0.119556803075,0.262773801047,-0.084444787101,0.00302568110269,-0.014299560675,0.032728973251,-0.551043674695,-0.0723964808169,-0.112510794237
44,-0.375173052658,-0.122230213259,-0.160628769117,0.161507510659,-0.163712603032,-0.135601488054,-0.109094460925,-0.238650804494,-0.119556803075,-0.0277979962073,-0.08229310521,-0.0735634784209,-0.014299560675,-0.0765160936831,-0.131717580625,-0.10974010178,-0.117272410524
45,-0.375173052658,-0.16532665869,-0.160628769117,0.161507510659,-0.163712603032,-0.110366140583,-0.164072177959,-0.224819016721,-0.119556803075,-0.164855856401,-0.159540920963,-0.109826971572,-0.014299560675,-0.166591566565,-0.319428727436,-0.162092977672,-0.110026931757
46,-0.375173052658,-0.16532665869,-0.0945500418287,0.161507510659,-0.163712603032,-0.147873900206,-0.164072177959,-0.24072557266,-0.119556803075,-0.164855856401,-0.159540920963,-0.161045995434,-0.014299560675,-0.166591566565,-0.525507790761,-0.155367635847,-0.15240662551
47,-0.375173052658,0.0809387437708,2.17596345389,-1.24948060777,-0.163712603032,0.237855865503,0.0362774940836,-0.235192857551,0.0870054423329,0.233450568234,1.85075814809,0.221943873751,-0.014299560675,0.313250726679,0.916149656586,0.476289248878,0.240199355206
48,-0.375173052658,-0.16532665869,-0.142235938701,0.161507510659,-0.163712603032,-0.154260216885,-0.164072177959,-0.249716234713,-0.119556803075,-0.164855856401,-0.159540920963,-0.161045995434,-0.014299560675,-0.166591566565,-0.551043674695,-0.160220997433,-0.156999967373
49,-0.375173052658,-0.102544988313,-0.13404458328,0.161070847512,-0.163712603032,-0.157820866738,-0.0487272232428,-0.249716234713,-0.119556803075,-0.164855856401,-0.138823336849,-0.139524989942,-0.014299560675,-0.079749470143,-0.551043674695,-0.128769316881,-0.153089264256
50,-0.375173052658,-0.0606638626439,-0.160628769117,0.161507510659,-0.163712603032,-0.136680107949,-0.0525851066124,-0.219286301611,-0.119556803075,-0.0724099828781,-0.143081501779,-0.137281454607,-0.014299560675,-0.0616861621199,-0.457412100271,-0.104130118425,-0.137209162857
51,-0.375173052658,-0.16532665869,-0.160628769117,0.161507510659,-0.163712603032,-0.0939588850358,-0.164072177959,-0.249716234713,-0.119556803075,-0.164855856401,-0.159540920963,-0.136906023378,-0.0644286534663,-0.166591566565,-0.551043674695,-0.162092977672,-0.108360355058
52,-0.375173052658,-0.16532665869,0.0228269079034,0.161507510659,-0.163712603032,-0.0762013571757,-0.164072177959,-0.241417162049,-0.119556803075,-0.0510764713406,-0.159540920963,-0.161045995434,-0.014299560675,-0.166591566565,-0.475332018821,-0.126329500294,-0.100856333086
53,-0.375173052658,-0.16532665869,-0.160628769117,0.161507510659,-0.163712603032,-0.160628145608,-0.164072177959,-0.249716234713,-0.119556803075,-0.164855856401,-0.159540920963,-0.154111764162,-0.014299560675,-0.166591566565,-0.551043674695,-0.162092977672,-0.159494855677
54,2.64705431598,-0.0914470379514,-0.160628769117,0.161507510659,-0.163712603032,-0.146295288478,0.126082109286,-0.238650804494,-0.119556803075,-0.147361283268,-0.105327198168,-0.12503733103,-0.014299560675,-0.0422248450553,-0.159941452341,-0.115015621903,-0.14044286387
55,-0.375173052658,-0.0729771327669,-0.160628769117,0.161507510659,-0.163712603032,-0.14431554407,-0.164072177959,-0.249716234713,-0.119556803075,-0.0897754829461,0.0622008593031,-0.120714477235,-0.014299560675,-0.0431723794914,-0.551043674695,-0.0826501710756,-0.137718990369
56,-0.375173052658,-0.16532665869,-0.160628769117,0.161507510659,0.834915437174,-0.161002900555,-0.164072177959,-0.249716234713,-0.119556803075,-0.164855856401,-0.159540920963,-0.161045995434,-0.014299560675,-0.166591566565,-0.551043674695,-0.157678906659,-0.161849625278
57,-0.375173052658,-0.16532665869,-0.126605068568,0.161507510659,-0.163712603032,-0.161002900555,-0.164072177959,-0.249716234713,-0.119556803075,-0.0747941397478,0.0247277629233,-0.161045995434,-0.014299560675,-0.163599709622,-0.551043674695,-0.119664065093,-0.161849625278
58,-0.375173052658,-0.0237240522748,0.623760316462,-0.230099710364,-0.163712603032,-0.137731241481,0.0113613255509,1.0926587687,-0.119556803075,0.0773645301265,-0.145363637842,-0.113118715289,-0.242607436093,0.00261908780297,1.24498016198,-0.0192989348791,-0.139767896458
59,2.64705431598,0.0193723931557,-0.160628769117,-1.14471497748,-0.163712603032,0.0507071137746,-0.0856730782468,-0.227585374275,-0.119556803075,0.233450568234,-0.156469022918,-0.0830462714725,-0.014299560675,-0.0565540985179,-0.082885802576,-0.151411097511,0.013877953566
60,-0.375173052658,-0.16532665869,-0.160628769117,0.161507510659,-0.163712603032,-0.161002900555,-0.162978151332,-0.236576036328,-0.119556803075,-0.164855856401,-0.159540920963,0.0416922632898,-0.014299560675,-0.166591566565,-0.294340841466,-0.162075401608,-0.100883169008
61,-0.375173052658,-0.16532665869,-0.157734473235,0.161507510659,-0.163712603032,-0.161002900555,-0.164072177959,-0.241417162049,-0.119556803075,-0.164855856401,-0.159540920963,-0.147201123065,-0.014299560675,-0.166591566565,-0.325252700965,-0.161798402852,-0.157686263063
62,-0.375173052658,-0.16532665869,-0.160628769117,0.161507510659,-0.163712603032,-0.161002900555,-0.164072177959,0.484060106669,-0.119556803075,-0.164855856401,-0.159540920963,-0.129348938346,-0.014299560675,-0.166591566565,0.635702931279,-0.162092977672,-0.152317841504
63,-0.375173052658,-0.0791337678284,-0.160628769117,0.0441700047346,-0.163712603032,-0.153835038418,-0.0526956608821,-0.249716234713,-0.119556803075,-0.127907459825,-0.0468304104763,-0.117099511551,-0.014299560675,-0.0477933624668,-0.551043674695,-0.114084016549,-0.143478787443
64,-0.375173052658,0.0439989334018,-0.160628769117,0.161507510659,-0.163712603032,-0.161002900555,0.0635982179822,-0.231043321219,-0.119556803075,-0.147804664027,-0.159016939059,-0.120714477235,-0.014299560675,-0.0708032977584,0.0403136374552,-0.0850618659621,-0.149721328646
65,2.64705431598,-0.16532665869,-0.156899013879,0.161507510659,-0.163712603032,1.01514059424,0.01552783959,-0.249716234713,-0.119556803075,-0.164855856401,-0.158767939394,-0.161045995434,-0.014299560675,-0.166591566565,-0.551043674695,-0.158722332777,0.684088561438
66,-0.375173052658,-0.16532665869,0.977988175914,0.161507510659,-0.163712603032,0.038189847452,-0.164072177959,0.492359179333,-0.119556803075,-0.164855856401,-0.159540920963,0.0260367992957,-0.014299560675,-0.166591566565,0.501751540118,-0.0462071475909,0.0376778687411
67,-0.375173052658,-0.16532665869,-0.160628769117,0.161507510659,-0.163712603032,-0.132141608786,-0.164072177959,-0.226202195498,-0.119556803075,-0.164855856401,-0.159540920963,-0.127816034165,-0.014299560675,-0.166591566565,-0.228933138758,-0.162092977672,-0.131098464116
68,-0.375173052658,-0.16532665869,0.917145066638,0.161507510659,-0.163712603032,-0.0737358802005,-0.152569927483,-0.237959215105,-0.119556803075,-0.164855856401,-0.159540920963,-0.161045995434,-0.014299560675,-0.107467226888,-0.493699935335,-0.0473777504022,-0.0990830451067
69,-0.375173052658,-0.16532665869,-0.160628769117,0.161507510659,-0.163712603032,-0.0782314104189,-0.0993679884054,-0.236576036328,-0.119556803075,-0.0878800302018,0.26097864543,0.173130590534,-0.014299560675,-0.128023522888,-0.328836684675,-0.0888434947176,-0.00182449733444
70,-0.375173052658,-0.134543483382,-0.160628769117,0.161507510659,-0.163712603032,-0.153928201511,-0.140623156714,-0.210987228947,-0.119556803075,-0.164855856401,-0.158881883806,-0.111609767022,-0.014299560675,-0.0360814750098,-0.435460200047,-0.141698305972,-0.14189494567
71,-0.375173052658,-0.16532665869,-0.160628769117,0.15103094763,0.746665287961,-0.144497703339,-0.164072177959,-0.249716234713,-0.119556803075,-0.164855856401,-0.159540920963,-0.157014361431,-0.0448211377259,-0.166591566565,-0.551043674695,-0.158994040213,-0.149978304588
72,-0.375173052658,-0.116073578197,-0.160628769117,0.161507510659,-0.163712603032,-0.128508209911,0.0284419602189,9.68704010174,-0.119556803075,-0.0851788560894,-0.158277247662,-0.149522743706,-0.014299560675,-0.042167857304,1.5128829443,-0.121878168027,-0.135012686697
73,-0.375173052658,-0.0421939574594,-0.160628769117,0.161507510659,-0.163712603032,-0.0837028402888,-0.0674454430307,4.42473644333,-0.119556803075,-0.0909590632497,-0.159207748585,0.216725416231,-0.014299560675,0.0162839364509,5.16272235497,-0.0974307521716,0.00734981327143
74,-0.375173052658,-0.16532665869,-0.160628769117,0.140117721454,-0.163712603032,-0.161002900555,0.103872217147,-0.249716234713,-0.119556803075,-0.164855856401,-0.0335912065291,-0.0664707906655,-0.014299560675,-0.0877829339396,-0.551043674695,-0.136010247894,-0.133409432874
75,-0.375173052658,0.216384715124,-0.160628769117,0.161507510659,-0.163712603032,-0.157904778511,-0.1507734206,0.945350228914,-0.119556803075,-0.164855856401,-0.134119949691,-0.118428150421,-0.014299560675,-0.04382276351,3.16957941425,-0.0336529911741,-0.146805479322
76,2.64705431598,-0.0791337678284,-0.160628769117,0.161507510659,-0.163712603032,-0.135323336775,0.128475148582,-0.207529282004,-0.119556803075,-0.0909590632497,-0.118819190906,-0.0469063067165,-0.014299560675,-0.0264080303706,0.512503491248,-0.103354847528,-0.109056136807
77,2.64705431598,-0.0668204977054,-0.160628769117,0.161507510659,-0.163712603032,-0.161002900555,0.108015699046,-0.249716234713,-0.119556803075,-0.0164043423166,0.0860761380871,-0.0709798056836,-0.014299560675,-0.0651420621801,-0.551043674695,-0.0639403962976,-0.134765361788
78,-0.375173052658,0.819734951152,-0.160628769117,0.161507510659,-0.163712603032,-0.00201035233293,-0.0499778684187,1.53804233501,-0.119556803075,0.336504326414,-0.159120869354,-0.0688661077444,-0.014299560675,-0.0131371208605,2.70097354417,0.223683367428,-0.0197747590924
79,2.64705431598,0.696602249922,-0.0868585804961,0.0357887543114,-0.163712603032,1.15208766567,0.065862277297,-0.224819016721,8.30043672536,0.721905661416,2.64433848596,1.18868633087,-0.014299560675,0.318401786198,1.36325162441,3.66985116248,1.18847228567
80,-0.375173052658,-0.0421939574594,-0.160628769117,0.161507510659,-0.163712603032,-0.161002900555,-0.164072177959,-0.206146103226,-0.119556803075,0.176891933337,-0.158706501433,-0.128081195043,-0.014299560675,-0.0427807017722,0.713206579007,-0.0635105782974,-0.151936611947
81,-0.375173052658,-0.16532665869,-0.160628769117,0.15103094763,0.777990658702,-0.145219153442,-0.164072177959,-0.249716234713,-0.119556803075,-0.164855856401,-0.159540920963,-0.161045995434,-0.014299560675,-0.166591566565,-0.551043674695,-0.158855577837,-0.150497205721
82,-0.375173052658,-0.16532665869,-0.160628769117,0.161507510659,-0.163712603032,-0.128490357156,-0.164072177959,-0.231734910607,-0.119556803075,-0.164855856401,-0.159540920963,-0.161045995434,-0.014299560675,-0.166591566565,-0.124549613205,-0.162092977672,-0.138465061974
83,-0.375173052658,-0.140700118443,-0.0864353974279,0.161507510659,-0.163712603032,-0.0635444035557,-0.0311145461519,-0.249716234713,-0.119556803075,-0.12174939373,-0.158829106703,-0.113971070361,-0.014299560675,-0.0596459101671,-0.551043674695,-0.129683124158,-0.0775967107928
84,-0.375173052658,-0.16532665869,-0.160628769117,0.161507510659,-0.163712603032,-0.146774025211,-0.164072177959,-0.249716234713,-0.119556803075,-0.164855856401,-0.159540920963,-0.146993748971,-0.120682412616,-0.166591566565,-0.551043674695,-0.162092977672,-0.151615543246
85,-0.375173052658,-0.16532665869,-0.129569894961,0.161507510659,-0.163712603032,-0.0818580046033,-0.145160488199,-0.090650675318,-0.119556803075,1.10258105017,0.603278756072,-0.161045995434,-0.014299560675,-0.00852427899241,0.130809226133,0.148985431855,-0.104924862215
86,-0.375173052658,-0.16532665869,-0.160628769117,0.161507510659,-0.163712603032,-0.135604775714,-0.164072177959,-0.101024516148,-0.119556803075,-0.164855856401,-0.159540920963,-0.152400287845,-0.014299560675,-0.166591566565,0.090937407359,-0.162092977672,-0.140982194398
87,-0.375173052658,-0.0545072275824,-0.160628769117,0.109124695514,-0.163712603032,-0.141629985055,0.362817955342,-0.215828354668,-0.119556803075,-0.164855856401,-0.145578806031,-0.120714477235,-0.014299560675,-0.0474541496615,0.230264774085,-0.113295794868,-0.135787408948
88,-0.375173052658,-0.0298806873363,-0.160628769117,0.161507510659,-0.163712603032,-0.0989575036048,0.0233265220315,1.64662186903,-0.119556803075,-0.0282891635591,-0.159394768986,-0.025880786328,-0.014299560675,-0.00149081454583,0.940341546629,-0.0843378061628,-0.0765774132148
89,-0.375173052658,-0.16532665869,-0.160628769117,0.161507510659,-0.163712603032,-0.13205234501,-0.164072177959,-0.24072557266,-0.119556803075,-0.164855856401,-0.159540920963,-0.0756399624024,-0.014299560675,-0.166591566565,-0.150533495102,-0.162092977672,-0.115344128601
90,-0.375173052658,0.154818364509,-0.160628769117,0.161507510659,-0.163712603032,-0.118796463944,0.151716880572,-0.216519944057,-0.119556803075,0.0063043885415,-0.0790617932482,-0.109952145794,-0.014299560675,0.000956040489604,0.503991529936,-0.0103922741039,-0.116128061952
91,-0.375173052658,-0.16532665869,-0.160628769117,0.118029774089,0.704808833203,-0.161002900555,-0.163731302294,-0.249716234713,-0.119556803075,-0.164855856401,-0.159540920963,-0.161045995434,-0.014299560675,-0.166591566565,-0.551043674695,-0.16208750134,-0.161849625278
92,-0.375173052658,-0.0914470379514,-0.160628769117,0.161507510659,-0.163712603032,-0.161002900555,0.0531185945006,-0.229660142441,-0.119556803075,-0.164855856401,-0.159069986814,-0.107550976889,-0.014299560675,-0.00115160174055,-0.189509317948,-0.122803001971,-0.145762865288
93,-0.375173052658,-0.16532665869,-0.160628769117,0.145438139223,0.1572929198,-0.161002900555,-0.159117964748,-0.249716234713,-0.119556803075,-0.164855856401,-0.159540920963,-0.161045995434,-0.014299560675,-0.166591566565,-0.551043674695,-0.162013385857,-0.161849625278
94,-0.375173052658,-0.16532665869,0.511311413543,0.161507510659,-0.163712603032,-0.142137507923,-0.164072177959,-0.23035173183,-0.119556803075,-0.164855856401,-0.159540920963,-0.118768013519,-0.014299560675,-0.166591566565,-0.447108147105,-0.0937044417624,-0.13556711243
95,-0.375173052658,-0.16532665869,-0.160628769117,0.161507510659,-0.163712603032,-0.158726808055,-0.164072177959,-0.236576036328,-0.119556803075,-0.164855856401,-0.159540920963,-0.146269951208,-0.014299560675,-0.166591566565,-0.249989043055,-0.162092977672,-0.15576917194
96,-0.375173052658,-0.12530853079,-0.160628769117,0.161507510659,-0.163712603032,-0.161002900555,-0.0834182317878,-0.249716234713,-0.119556803075,-0.164855856401,-0.159159031259,-0.141980928284,-0.014299560675,-0.0457897454969,-0.551043674695,-0.138836256843,-0.156116471654
97,-0.375173052658,-0.0298806873363,0.145824121426,-0.139798442055,-0.163712603032,-0.120621267844,-0.164072177959,-0.238650804494,-0.119556803075,0.260184950061,-0.159284613699,-0.128081195043,-0.014299560675,-0.0527725541646,-0.490115951625,-0.043609220439,-0.122892226373
98,-0.375173052658,-0.116073578197,-0.160628769117,0.161507510659,-0.163712603032,-0.145693188058,-0.0314531186028,-0.218594712223,-0.119556803075,-0.134065525921,-0.159451605866,-0.143034897058,-0.014299560675,-0.0628901414368,0.430967861845,-0.132039981728,-0.145421944605
99,-0.375173052658,-0.16532665869,0.120911944979,0.161507510659,-0.163712603032,-0.161002900555,-0.164072177959,-0.249716234713,-0.119556803075,-0.164855856401,-0.159540920963,-0.118687825212,-0.0797520869178,-0.166591566565,-0.551043674695,-0.13343840732,-0.151711778619
